0,dart,time,velocity
0,70,3798,3095
0,71,49,1660
0,71,362,1680
0,71,560,1700
0,71,650,1710
0,71,760,1710
0,71,900,1710
0,71,1040,1750
0,71,1210,1770
0,71,1302,1779
0,71,1420,1790
0,71,1570,1890
0,71,1760,2010
0,71,2086,2259
0,71,2180,2305
0,71,2505,2415
0,71,2610,2500
0,71,2854,2665
0,71,2950,2720
0,71,3798,3095
0,72,49,1660
0,72,373,1680
0,72,560,1700
0,72,650,1710
0,72,770,1700
0,72,900,1710
0,72,1040,1750
0,72,1210,1770
0,72,1302,1784
0,72,1420,1790
0,72,1570,1890
0,72,1760,2010
0,72,2086,2259
0,72,2187,2305
0,72,2508,2420
0,72,2602,2474
0,72,2846,2584
0,72,2961,2645
0,72,3798,3095
0,73,49,1660
0,73,366,1685
0,73,560,1700
0,73,650,1710
0,73,763,1715
0,73,900,1720
0,73,1040,1740
0,73,1210,1770
0,73,1313,1779
0,73,1420,1790
0,73,1570,1890
0,73,1760,2010
0,73,2086,2259
0,73,2180,2290
0,73,2508,2420
0,73,2610,2480
0,73,2852,2580
0,73,2961,2625
0,73,3798,3095
0,74,49,1660
0,74,358,1695
0,74,550,1700
0,74,650,1710
0,74,760,1710
0,74,900,1720
0,74,1040,1740
0,74,1210,1770
0,74,1294,1774
0,74,1420,1790
0,74,1570,1890
0,74,1760,2010
0,74,2086,2259
0,74,2180,2290
0,74,2508,2420
0,74,2617,2475
0,74,2852,2560
0,74,2961,2625
0,74,3798,3095
0,75,49,1660
0,75,358,1700
0,75,561,1715
0,75,650,1710
0,75,760,1710
0,75,900,1720
0,75,1040,1740
0,75,1210,1770
0,75,1305,1779
0,75,1420,1790
0,75,1560,1880
0,75,1760,2010
0,75,2086,2234
0,75,2180,2290
0,75,2508,2420
0,75,2610,2480
0,75,2852,2560
0,75,3046,2669
0,75,3798,3095
0,76,49,1660
0,76,366,1695
0,76,561,1715
0,76,650,1710
0,76,770,1700
0,76,900,1720
0,76,1040,1740
0,76,1210,1770
0,76,1309,1784
0,76,1420,1790
0,76,1560,1880
0,76,1760,2010
0,76,2086,2254
0,76,2180,2305
0,76,2508,2420
0,76,2610,2480
0,76,2859,2575
0,76,3046,2669
0,76,3798,3095
0,77,49,1660
0,77,370,1690
0,77,553,1690
0,77,647,1705
0,77,770,1700
0,77,900,1720
0,77,1040,1740
0,77,1190,1760
0,77,1298,1774
0,77,1410,1790
0,77,1560,1880
0,77,1760,2010
0,77,2086,2254
0,77,2180,2290
0,77,2448,2410
0,77,2567,2460
0,77,2870,2595
0,77,3049,2704
0,77,3798,3095
0,78,49,1660
0,78,366,1695
0,78,549,1690
0,78,650,1710
0,78,770,1700
0,78,890,1710
0,78,1040,1740
0,78,1190,1760
0,78,1298,1774
0,78,1410,1790
0,78,1560,1890
0,78,1760,2010
0,78,2086,2254
0,78,2183,2300
0,78,2448,2410
0,78,2542,2449
0,78,2870,2595
0,78,3049,2704
0,78,3798,3095
0,79,49,1660
0,79,362,1680
0,79,549,1690
0,79,640,1700
0,79,760,1710
0,79,900,1720
0,79,1040,1740
0,79,1190,1760
0,79,1309,1779
0,79,1410,1790
0,79,1560,1890
0,79,1750,2000
0,79,2086,2254
0,79,2180,2290
0,79,2448,2410
0,79,2549,2450
0,79,2866,2614
0,79,3050,2730
0,79,3798,3095
0,80,49,1660
0,80,366,1675
0,80,560,1690
0,80,640,1700
0,80,770,1700
0,80,890,1710
0,80,1040,1740
0,80,1190,1760
0,80,1298,1769
0,80,1410,1790
0,80,1560,1890
0,80,1750,2000
0,80,2086,2254
0,80,2176,2295
0,80,2448,2410
0,80,2553,2454
0,80,2866,2614
0,80,3050,2730
0,80,3798,3095
0,81,49,1660
0,81,358,1685
0,81,560,1690
0,81,640,1700
0,81,770,1700
0,81,893,1715
0,81,1040,1740
0,81,1190,1760
0,81,1294,1779
0,81,1410,1790
0,81,1560,1890
0,81,1750,2000
0,81,2086,2254
0,81,2180,2290
0,81,2444,2405
0,81,2530,2444
0,81,2621,2505
0,81,2866,2614
0,81,3050,2730
0,81,3798,3095
0,82,49,1660
0,82,358,1685
0,82,560,1690
0,82,640,1700
0,82,770,1700
0,82,890,1710
0,82,1040,1740
0,82,1190,1760
0,82,1309,1774
0,82,1410,1790
0,82,1560,1890
0,82,1750,2000
0,82,2086,2254
0,82,2180,2280
0,82,2444,2405
0,82,2530,2444
0,82,2617,2475
0,82,2866,2614
0,82,3050,2730
0,82,3798,3095
0,83,49,1660
0,83,373,1675
0,83,560,1680
0,83,640,1700
0,83,732,1700
0,83,890,1710
0,83,1040,1740
0,83,1212,1769
0,83,1305,1779
0,83,1410,1790
0,83,1560,1890
0,83,1750,2000
0,83,2086,2254
0,83,2180,2305
0,83,2292,2369
0,83,2444,2405
0,83,2530,2444
0,83,2617,2485
0,83,2866,2614
0,83,3050,2730
0,83,3798,3095
0,84,49,1660
0,84,366,1675
0,84,560,1690
0,84,640,1700
0,84,732,1700
0,84,890,1720
0,84,1040,1740
0,84,1212,1769
0,84,1302,1779
0,84,1410,1790
0,84,1560,1890
0,84,1750,2000
0,84,2086,2254
0,84,2176,2310
0,84,2292,2369
0,84,2440,2435
0,84,2522,2454
0,84,2617,2495
0,84,2866,2614
0,84,3050,2730
0,84,3849,3120
0,85,49,1660
0,85,366,1675
0,85,560,1700
0,85,640,1700
0,85,769,1710
0,85,890,1720
0,85,1040,1740
0,85,1212,1769
0,85,1287,1774
0,85,1410,1790
0,85,1560,1890
0,85,1750,2000
0,85,2086,2254
0,85,2180,2300
0,85,2292,2369
0,85,2440,2435
0,85,2522,2454
0,85,2610,2470
0,85,2866,2614
0,85,3050,2730
0,85,3849,3120
0,86,49,1660
0,86,373,1690
0,86,560,1710
0,86,640,1700
0,86,769,1710
0,86,890,1720
0,86,1040,1740
0,86,1212,1769
0,86,1291,1769
0,86,1410,1790
0,86,1560,1890
0,86,1750,2000
0,86,2086,2254
0,86,2183,2305
0,86,2292,2369
0,86,2440,2435
0,86,2520,2460
0,86,2613,2490
0,86,2869,2634
0,86,3050,2730
0,86,3849,3120
0,87,49,1660
0,87,362,1690
0,87,560,1700
0,87,640,1700
0,87,760,1710
0,87,890,1710
0,87,1040,1740
0,87,1212,1769
0,87,1410,1790
0,87,1560,1890
0,87,1750,2000
0,87,2086,2254
0,87,2176,2295
0,87,2292,2369
0,87,2440,2435
0,87,2512,2485
0,87,2650,2590
0,87,2869,2694
0,87,3053,2775
0,87,3849,3120
0,88,49,1660
0,88,370,1680
0,88,560,1700
0,88,640,1700
0,88,760,1710
0,88,890,1710
0,88,1040,1740
0,88,1212,1769
0,88,1400,1780
0,88,1560,1890
0,88,1750,2000
0,88,2086,2254
0,88,2180,2290
0,88,2292,2369
0,88,2440,2435
0,88,2520,2450
0,88,2700,2570
0,88,2869,2694
0,88,3053,2775
0,88,3849,3120
0,89,49,1660
0,89,366,1685
0,89,560,1700
0,89,640,1700
0,89,760,1720
0,89,890,1710
0,89,1040,1740
0,89,1212,1769
0,89,1400,1780
0,89,1560,1890
0,89,1750,2000
0,89,2086,2224
0,89,2176,2290
0,89,2292,2369
0,89,2440,2435
0,89,2496,2480
0,89,2696,2605
0,89,2869,2694
0,89,3053,2775
0,89,3849,3120
0,90,49,1660
0,90,366,1700
0,90,570,1720
0,90,636,1725
0,90,710,1720
0,90,893,1730
0,90,1040,1740
0,90,1152,1759
0,90,1400,1780
0,90,1560,1890
0,90,1750,2000
0,90,2086,2224
0,90,2180,2290
0,90,2292,2369
0,90,2428,2454
0,90,2503,2490
0,90,2650,2590
0,90,2869,2694
0,90,3053,2775
0,90,3849,3120
0,91,49,1660
0,91,362,1680
0,91,566,1710
0,91,636,1725
0,91,710,1730
0,91,893,1740
0,91,1040,1740
0,91,1152,1759
0,91,1407,1800
0,91,1560,1890
0,91,1750,2000
0,91,2086,2224
0,91,2180,2280
0,91,2292,2369
0,91,2424,2444
0,91,2507,2505
0,91,2650,2590
0,91,2869,2694
0,91,3053,2775
0,91,3849,3120
0,92,49,1660
0,92,366,1690
0,92,562,1720
0,92,632,1715
0,92,710,1710
0,92,890,1710
0,92,1040,1740
0,92,1152,1759
0,92,1410,1790
0,92,1560,1890
0,92,1750,2010
0,92,2086,2224
0,92,2180,2290
0,92,2292,2369
0,92,2424,2444
0,92,2507,2505
0,92,2650,2590
0,92,2869,2694
0,92,3053,2775
0,92,3849,3120
0,93,49,1660
0,93,358,1685
0,93,570,1700
0,93,632,1715
0,93,710,1730
0,93,890,1710
0,93,1030,1740
0,93,1152,1759
0,93,1302,1774
0,93,1410,1790
0,93,1560,1890
0,93,1750,2010
0,93,2086,2224
0,93,2180,2290
0,93,2292,2369
0,93,2424,2444
0,93,2507,2505
0,93,2650,2590
0,93,2869,2694
0,93,3053,2775
0,93,3849,3120
0,94,49,1660
0,94,370,1700
0,94,570,1720
0,94,632,1715
0,94,710,1720
0,94,890,1710
0,94,1040,1740
0,94,1152,1759
0,94,1302,1774
0,94,1400,1785
0,94,1560,1890
0,94,1750,2010
0,94,2086,2224
0,94,2180,2290
0,94,2292,2369
0,94,2424,2444
0,94,2507,2505
0,94,2650,2590
0,94,2869,2694
0,94,3053,2775
0,94,3849,3120
0,95,49,1660
0,95,355,1680
0,95,558,1695
0,95,632,1715
0,95,710,1720
0,95,890,1720
0,95,1040,1730
0,95,1152,1759
0,95,1302,1774
0,95,1400,1780
0,95,1560,1890
0,95,1750,2010
0,95,2086,2224
0,95,2180,2290
0,95,2292,2369
0,95,2424,2444
0,95,2507,2505
0,95,2650,2590
0,95,2869,2694
0,95,3053,2775
0,95,3849,3120
0,96,49,1660
0,96,370,1710
0,96,570,1715
0,96,632,1715
0,96,710,1720
0,96,890,1735
0,96,1040,1740
0,96,1152,1759
0,96,1302,1774
0,96,1400,1780
0,96,1560,1890
0,96,1750,2010
0,96,2086,2224
0,96,2180,2290
0,96,2292,2369
0,96,2424,2444
0,96,2507,2505
0,96,2650,2590
0,96,2869,2694
0,96,3053,2775
0,96,3849,3120
0,97,49,1660
0,97,362,1685
0,97,570,1700
0,97,632,1715
0,97,710,1720
0,97,890,1715
0,97,1030,1740
0,97,1152,1759
0,97,1302,1774
0,97,1400,1805
0,97,1560,1890
0,97,1750,2010
0,97,2086,2224
0,97,2180,2290
0,97,2292,2369
0,97,2424,2444
0,97,2503,2500
0,97,2633,2560
0,97,2869,2694
0,97,3053,2775
0,97,3849,3120
0,98,49,1660
0,98,370,1690
0,98,562,1705
0,98,632,1715
0,98,750,1710
0,98,890,1710
0,98,1040,1740
0,98,1152,1759
0,98,1302,1774
0,98,1400,1780
0,98,1560,1890
0,98,1750,2010
0,98,2086,2224
0,98,2180,2290
0,98,2292,2369
0,98,2470,2430
0,98,2602,2485
0,98,2869,2694
0,98,3053,2775
0,98,3849,3120
0,99,49,1660
0,99,370,1675
0,99,562,1705
0,99,630,1710
0,99,750,1710
0,99,890,1710
0,99,1020,1740
0,99,1152,1759
0,99,1302,1774
0,99,1390,1780
0,99,1550,1890
0,99,1750,2010
0,99,2086,2224
0,99,2180,2280
0,99,2292,2369
0,99,2455,2430
0,99,2602,2485
0,99,2869,2694
0,99,3053,2775
0,99,3849,3120
0,100,49,1660
0,100,370,1710
0,100,580,1710
0,100,750,1710
0,100,890,1710
0,100,1040,1740
0,100,1152,1759
0,100,1302,1774
0,100,1400,1780
0,100,1550,1890
0,100,1750,2010
0,100,2086,2224
0,100,2180,2290
0,100,2292,2369
0,100,2466,2430
0,100,2605,2510
0,100,2869,2664
0,100,3053,2775
0,100,3849,3120
0,101,49,1660
0,101,358,1700
0,101,580,1710
0,101,750,1710
0,101,890,1710
0,101,1040,1740
0,101,1152,1759
0,101,1302,1774
0,101,1400,1790
0,101,1550,1890
0,101,1750,2010
0,101,2086,2224
0,101,2180,2280
0,101,2292,2359
0,101,2466,2445
0,101,2605,2510
0,101,2869,2664
0,101,3053,2775
0,101,3849,3120
0,102,49,1660
0,102,370,1690
0,102,580,1710
0,102,750,1710
0,102,890,1710
0,102,1040,1740
0,102,1152,1759
0,102,1302,1774
0,102,1400,1790
0,102,1550,1890
0,102,1750,2010
0,102,2086,2224
0,102,2180,2300
0,102,2292,2359
0,102,2466,2445
0,102,2605,2510
0,102,2869,2664
0,102,3053,2775
0,102,3849,3120
0,103,49,1660
0,103,366,1680
0,103,573,1685
0,103,750,1710
0,103,890,1710
0,103,1030,1740
0,103,1152,1759
0,103,1302,1774
0,103,1400,1790
0,103,1550,1890
0,103,1750,2010
0,103,2086,2224
0,103,2180,2280
0,103,2292,2359
0,103,2466,2445
0,103,2605,2510
0,103,2869,2664
0,103,3053,2775
0,103,3849,3120
0,104,49,1660
0,104,370,1690
0,104,581,1715
0,104,750,1710
0,104,890,1710
0,104,1040,1740
0,104,1152,1759
0,104,1302,1774
0,104,1390,1780
0,104,1550,1890
0,104,1750,2010
0,104,2086,2224
0,104,2180,2300
0,104,2292,2359
0,104,2466,2445
0,104,2605,2510
0,104,2869,2664
0,104,3053,2775
0,104,3849,3120
0,105,49,1660
0,105,370,1675
0,105,620,1680
0,105,750,1710
0,105,890,1710
0,105,1040,1740
0,105,1152,1759
0,105,1302,1774
0,105,1390,1780
0,105,1550,1890
0,105,1750,2010
0,105,2086,2224
0,105,2180,2280
0,105,2292,2359
0,105,2466,2445
0,105,2534,2490
0,105,2869,2664
0,105,3053,2775
0,105,3849,3120
0,106,49,1660
0,106,370,1670
0,106,624,1690
0,106,750,1710
0,106,890,1720
0,106,1040,1740
0,106,1152,1759
0,106,1302,1774
0,106,1390,1780
0,106,1550,1890
0,106,1750,2020
0,106,2086,2224
0,106,2180,2300
0,106,2292,2359
0,106,2466,2445
0,106,2527,2470
0,106,2869,2664
0,106,3053,2775
0,106,3849,3120
0,107,49,1660
0,107,362,1685
0,107,620,1680
0,107,750,1710
0,107,890,1720
0,107,1040,1740
0,107,1152,1759
0,107,1302,1774
0,107,1390,1780
0,107,1550,1890
0,107,1750,2010
0,107,2086,2224
0,107,2180,2290
0,107,2292,2359
0,107,2466,2445
0,107,2523,2475
0,107,2869,2664
0,107,3053,2775
0,107,3849,3120
0,108,49,1660
0,108,370,1670
0,108,620,1680
0,108,750,1710
0,108,890,1720
0,108,1040,1740
0,108,1152,1759
0,108,1302,1774
0,108,1390,1780
0,108,1550,1890
0,108,1750,2020
0,108,2086,2224
0,108,2180,2300
0,108,2292,2359
0,108,2456,2425
0,108,2523,2475
0,108,2869,2664
0,108,3053,2775
0,108,3849,3120
0,109,49,1660
0,109,370,1690
0,109,620,1680
0,109,760,1710
0,109,890,1720
0,109,1040,1740
0,109,1152,1759
0,109,1302,1774
0,109,1390,1780
0,109,1550,1900
0,109,1750,2020
0,109,2086,2224
0,109,2180,2280
0,109,2292,2359
0,109,2452,2435
0,109,2523,2475
0,109,2869,2664
0,109,3053,2775
0,109,3849,3120
0,110,49,1660
0,110,370,1690
0,110,571,1710
0,110,760,1710
0,110,890,1720
0,110,1040,1740
0,110,1152,1759
0,110,1290,1764
0,110,1390,1780
0,110,1550,1900
0,110,1750,2020
0,110,2086,2224
0,110,2180,2300
0,110,2292,2359
0,110,2452,2435
0,110,2530,2470
0,110,2869,2664
0,110,3053,2775
0,110,3849,3120
0,111,49,1660
0,111,362,1685
0,111,560,1690
0,111,760,1710
0,111,890,1720
0,111,1040,1750
0,111,1152,1759
0,111,1290,1764
0,111,1390,1790
0,111,1550,1900
0,111,1750,2020
0,111,2086,2224
0,111,2180,2280
0,111,2292,2359
0,111,2452,2435
0,111,2530,2480
0,111,2869,2664
0,111,3053,2775
0,111,3849,3120
0,112,49,1660
0,112,370,1670
0,112,560,1690
0,112,760,1710
0,112,890,1720
0,112,1040,1740
0,112,1152,1759
0,112,1290,1764
0,112,1390,1790
0,112,1550,1900
0,112,1750,2020
0,112,2086,2224
0,112,2180,2300
0,112,2292,2359
0,112,2452,2435
0,112,2530,2470
0,112,2869,2664
0,112,3053,2775
0,112,3849,3120
0,113,49,1660
0,113,370,1675
0,113,560,1690
0,113,760,1710
0,113,890,1720
0,113,1040,1750
0,113,1152,1759
0,113,1290,1764
0,113,1390,1790
0,113,1550,1900
0,113,1750,2020
0,113,2086,2224
0,113,2180,2290
0,113,2292,2359
0,113,2452,2435
0,113,2530,2480
0,113,2869,2664
0,113,3053,2775
0,113,3849,3120
0,114,49,1660
0,114,370,1700
0,114,610,1720
0,114,760,1710
0,114,890,1720
0,114,1040,1740
0,114,1152,1759
0,114,1290,1764
0,114,1380,1790
0,114,1550,1910
0,114,1750,2020
0,114,2086,2224
0,114,2180,2300
0,114,2292,2359
0,114,2452,2435
0,114,2530,2470
0,114,2716,2569
0,114,2869,2664
0,114,3053,2775
0,114,3849,3120
0,115,49,1660
0,115,362,1675
0,115,570,1670
0,115,760,1710
0,115,890,1720
0,115,1080,1750
0,115,1152,1759
0,115,1290,1764
0,115,1380,1790
0,115,1550,1900
0,115,1750,2020
0,115,2086,2224
0,115,2180,2290
0,115,2292,2359
0,115,2452,2435
0,115,2530,2480
0,115,2708,2564
0,115,2869,2664
0,115,3053,2775
0,115,3849,3120
0,116,49,1660
0,116,370,1690
0,116,580,1710
0,116,760,1710
0,116,890,1710
0,116,1080,1750
0,116,1152,1759
0,116,1290,1764
0,116,1380,1790
0,116,1550,1900
0,116,1750,2020
0,116,2086,2224
0,116,2190,2310
0,116,2292,2359
0,116,2452,2435
0,116,2530,2470
0,116,2708,2564
0,116,2869,2664
0,116,3053,2775
0,116,3849,3120
0,117,49,1660
0,117,373,1690
0,117,580,1700
0,117,760,1710
0,117,890,1720
0,117,1080,1750
0,117,1152,1759
0,117,1290,1764
0,117,1380,1790
0,117,1550,1900
0,117,1750,2020
0,117,2086,2224
0,117,2190,2310
0,117,2292,2359
0,117,2452,2435
0,117,2530,2480
0,117,2708,2564
0,117,2869,2649
0,117,3053,2730
0,117,3849,3120
0,118,49,1660
0,118,370,1690
0,118,580,1700
0,118,760,1710
0,118,890,1710
0,118,1080,1750
0,118,1152,1759
0,118,1290,1764
0,118,1380,1790
0,118,1550,1900
0,118,1750,2020
0,118,2086,2224
0,118,2190,2310
0,118,2292,2359
0,118,2480,2420
0,118,2708,2564
0,118,2869,2649
0,118,3053,2730
0,118,3849,3120
0,119,49,1660
0,119,366,1690
0,119,580,1680
0,119,720,1710
0,119,890,1720
0,119,1080,1750
0,119,1152,1759
0,119,1290,1764
0,119,1380,1790
0,119,1550,1900
0,119,1750,2020
0,119,2086,2224
0,119,2180,2300
0,119,2292,2359
0,119,2480,2445
0,119,2708,2564
0,119,2869,2649
0,119,3053,2730
0,119,3849,3120
0,120,49,1660
0,120,370,1660
0,120,580,1680
0,120,730,1700
0,120,890,1710
0,120,1080,1750
0,120,1152,1759
0,120,1286,1789
0,120,1383,1804
0,120,1550,1925
0,120,1750,2030
0,120,2086,2239
0,120,2180,2300
0,120,2292,2359
0,120,2476,2450
0,120,2708,2564
0,120,2869,2649
0,120,3053,2730
0,120,3849,3120
0,121,45,1650
0,121,370,1660
0,121,580,1680
0,121,730,1700
0,121,890,1720
0,121,1040,1750
0,121,1152,1759
0,121,1286,1789
0,121,1383,1805
0,121,1540,1890
0,121,1750,2020
0,121,2086,2239
0,121,2180,2290
0,121,2292,2359
0,121,2480,2440
0,121,2708,2564
0,121,2869,2649
0,121,3053,2730
0,121,3849,3120
0,122,45,1650
0,122,381,1675
0,122,580,1690
0,122,730,1700
0,122,890,1710
0,122,1040,1750
0,122,1152,1759
0,122,1286,1789
0,122,1380,1810
0,122,1540,1890
0,122,1750,2020
0,122,2086,2239
0,122,2180,2300
0,122,2292,2359
0,122,2476,2430
0,122,2708,2564
0,122,2869,2649
0,122,3053,2730
0,122,3845,3070
0,123,45,1650
0,123,370,1675
0,123,580,1690
0,123,730,1700
0,123,890,1720
0,123,1040,1750
0,123,1152,1759
0,123,1286,1789
0,123,1380,1790
0,123,1540,1890
0,123,1750,2020
0,123,2086,2239
0,123,2180,2290
0,123,2292,2359
0,123,2480,2440
0,123,2696,2545
0,123,2869,2649
0,123,3053,2730
0,123,3845,3070
0,124,45,1650
0,124,377,1685
0,124,580,1690
0,124,730,1700
0,124,890,1720
0,124,1080,1750
0,124,1152,1759
0,124,1286,1789
0,124,1380,1790
0,124,1540,1900
0,124,1740,2020
0,124,2086,2239
0,124,2180,2300
0,124,2292,2359
0,124,2476,2420
0,124,2703,2535
0,124,2869,2649
0,124,3053,2730
0,124,3845,3070
0,125,45,1650
0,125,373,1665
0,125,580,1680
0,125,744,1710
0,125,890,1720
0,125,1080,1750
0,125,1152,1759
0,125,1286,1789
0,125,1383,1815
0,125,1540,1900
0,125,1740,2020
0,125,2086,2239
0,125,2180,2300
0,125,2292,2359
0,125,2480,2450
0,125,2697,2529
0,125,2869,2649
0,125,3053,2730
0,125,3845,3070
0,126,45,1650
0,126,366,1670
0,126,580,1690
0,126,744,1710
0,126,890,1720
0,126,1080,1750
0,126,1152,1759
0,126,1286,1789
0,126,1366,1810
0,126,1550,1910
0,126,1740,2020
0,126,2086,2239
0,126,2180,2300
0,126,2292,2359
0,126,2473,2440
0,126,2697,2529
0,126,2883,2644
0,126,3053,2730
0,126,3845,3070
0,127,45,1650
0,127,362,1670
0,127,580,1680
0,127,744,1710
0,127,890,1720
0,127,1080,1750
0,127,1152,1759
0,127,1286,1789
0,127,1377,1820
0,127,1540,1900
0,127,1740,2020
0,127,2086,2239
0,127,2180,2300
0,127,2292,2359
0,127,2470,2435
0,127,2700,2540
0,127,2883,2644
0,127,3053,2730
0,127,3845,3070
0,128,45,1650
0,128,370,1680
0,128,580,1690
0,128,744,1710
0,128,890,1720
0,128,1040,1750
0,128,1152,1759
0,128,1286,1789
0,128,1370,1805
0,128,1540,1900
0,128,1740,2020
0,128,2086,2239
0,128,2180,2300
0,128,2292,2359
0,128,2470,2420
0,128,2685,2525
0,128,2883,2644
0,128,3053,2730
0,128,3845,3070
0,129,45,1650
0,129,373,1675
0,129,580,1680
0,129,744,1710
0,129,890,1720
0,129,1040,1750
0,129,1152,1759
0,129,1286,1789
0,129,1370,1790
0,129,1540,1900
0,129,1740,2020
0,129,2086,2239
0,129,2180,2290
0,129,2292,2359
0,129,2470,2420
0,129,2713,2535
0,129,2883,2644
0,129,3053,2730
0,129,3845,3070
0,130,45,1650
0,130,362,1670
0,130,580,1690
0,130,740,1700
0,130,870,1720
0,130,1040,1750
0,130,1152,1759
0,130,1286,1789
0,130,1370,1790
0,130,1540,1900
0,130,1740,2020
0,130,2086,2239
0,130,2180,2300
0,130,2292,2359
0,130,2470,2460
0,130,2726,2570
0,130,2883,2644
0,130,3053,2730
0,130,3845,3070
0,131,45,1650
0,131,384,1670
0,131,580,1700
0,131,740,1720
0,131,866,1740
0,131,1040,1750
0,131,1152,1759
0,131,1286,1789
0,131,1370,1790
0,131,1540,1900
0,131,1740,2020
0,131,2086,2239
0,131,2180,2290
0,131,2292,2359
0,131,2481,2445
0,131,2706,2540
0,131,2883,2644
0,131,3053,2730
0,131,3845,3070
0,132,45,1650
0,132,373,1670
0,132,580,1700
0,132,740,1720
0,132,873,1730
0,132,1040,1750
0,132,1152,1759
0,132,1286,1789
0,132,1370,1810
0,132,1540,1900
0,132,1740,2020
0,132,2086,2239
0,132,2180,2300
0,132,2292,2359
0,132,2470,2420
0,132,2694,2534
0,132,2883,2644
0,132,3053,2730
0,132,3845,3070
0,133,45,1650
0,133,370,1675
0,133,576,1685
0,133,740,1720
0,133,880,1730
0,133,1040,1750
0,133,1152,1759
0,133,1286,1789
0,133,1370,1809
0,133,1540,1900
0,133,1740,2020
0,133,2086,2239
0,133,2180,2290
0,133,2292,2359
0,133,2470,2410
0,133,2710,2520
0,133,2883,2644
0,133,3053,2730
0,133,3845,3070
0,134,45,1650
0,134,384,1670
0,134,580,1690
0,134,740,1720
0,134,880,1720
0,134,1040,1760
0,134,1152,1759
0,134,1286,1789
0,134,1366,1810
0,134,1540,1900
0,134,1740,2020
0,134,2086,2239
0,134,2180,2300
0,134,2292,2359
0,134,2466,2440
0,134,2540,2470
0,134,2710,2535
0,134,2883,2644
0,134,3053,2730
0,134,3845,3070
0,135,45,1650
0,135,366,1675
0,135,580,1690
0,135,740,1720
0,135,880,1720
0,135,1030,1750
0,135,1152,1759
0,135,1286,1789
0,135,1384,1830
0,135,1540,1900
0,135,1740,2020
0,135,2086,2239
0,135,2180,2290
0,135,2292,2359
0,135,2466,2440
0,135,2536,2480
0,135,2736,2575
0,135,2883,2644
0,135,3053,2730
0,135,3845,3070
0,136,45,1650
0,136,370,1680
0,136,580,1690
0,136,740,1720
0,136,880,1720
0,136,1080,1750
0,136,1152,1759
0,136,1286,1789
0,136,1366,1810
0,136,1540,1900
0,136,1740,2020
0,136,2086,2239
0,136,2180,2300
0,136,2292,2359
0,136,2466,2440
0,136,2540,2460
0,136,2740,2550
0,136,2883,2594
0,136,3023,2645
0,136,3845,3070
0,137,45,1650
0,137,370,1670
0,137,580,1690
0,137,740,1720
0,137,880,1720
0,137,1080,1750
0,137,1152,1759
0,137,1286,1789
0,137,1370,1790
0,137,1540,1900
0,137,1740,2020
0,137,2086,2239
0,137,2180,2290
0,137,2292,2359
0,137,2466,2440
0,137,2540,2450
0,137,2710,2520
0,137,2886,2570
0,137,3020,2625
0,137,3845,3070
0,138,45,1650
0,138,370,1660
0,138,580,1690
0,138,760,1730
0,138,880,1720
0,138,1080,1750
0,138,1152,1759
0,138,1286,1789
0,138,1370,1805
0,138,1540,1900
0,138,1740,2020
0,138,2086,2239
0,138,2180,2290
0,138,2292,2359
0,138,2466,2440
0,138,2540,2460
0,138,2710,2520
0,138,2871,2580
0,138,3020,2625
0,138,3845,3070
0,139,45,1650
0,139,370,1660
0,139,580,1690
0,139,760,1720
0,139,880,1720
0,139,1080,1750
0,139,1152,1759
0,139,1286,1789
0,139,1366,1805
0,139,1540,1900
0,139,1740,2020
0,139,2086,2239
0,139,2180,2290
0,139,2292,2359
0,139,2466,2440
0,139,2540,2450
0,139,2710,2520
0,139,2871,2580
0,139,3020,2665
0,139,3845,3070
0,140,45,1650
0,140,370,1675
0,140,580,1690
0,140,760,1730
0,140,880,1720
0,140,1080,1750
0,140,1152,1759
0,140,1286,1789
0,140,1370,1790
0,140,1540,1900
0,140,1740,2020
0,140,2086,2239
0,140,2180,2290
0,140,2292,2359
0,140,2466,2440
0,140,2540,2460
0,140,2710,2510
0,140,2886,2600
0,140,3020,2665
0,140,3845,3070
0,141,45,1650
0,141,358,1685
0,141,580,1690
0,141,760,1720
0,141,880,1720
0,141,1030,1750
0,141,1152,1759
0,141,1286,1789
0,141,1370,1790
0,141,1540,1900
0,141,1740,2020
0,141,2086,2239
0,141,2180,2290
0,141,2292,2359
0,141,2466,2455
0,141,2540,2460
0,141,2710,2510
0,141,2886,2600
0,141,3020,2665
0,141,3845,3070
0,142,45,1650
0,142,358,1685
0,142,560,1710
0,142,760,1740
0,142,880,1720
0,142,1020,1750
0,142,1152,1759
0,142,1286,1789
0,142,1377,1820
0,142,1530,1900
0,142,1740,2020
0,142,2080,2270
0,142,2172,2310
0,142,2292,2359
0,142,2466,2455
0,142,2530,2480
0,142,2713,2535
0,142,2893,2615
0,142,3020,2665
0,142,3845,3070
0,143,45,1650
0,143,373,1655
0,143,570,1680
0,143,752,1710
0,143,880,1720
0,143,1034,1755
0,143,1152,1759
0,143,1286,1789
0,143,1360,1810
0,143,1530,1900
0,143,1740,2020
0,143,2080,2270
0,143,2172,2310
0,143,2292,2359
0,143,2466,2455
0,143,2530,2480
0,143,2710,2520
0,143,2893,2615
0,143,3020,2665
0,143,3845,3070
0,144,45,1650
0,144,377,1665
0,144,590,1680
0,144,752,1710
0,144,880,1720
0,144,1020,1750
0,144,1140,1770
0,144,1286,1789
